period_date,region_code,region_name,treatment_code,treatment_name,specialty_group,part_type,waiting_list_size,pct_within_18wks,waiting_over_52wks
2020-01-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,51857,76.4371,28
2020-01-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,74603,81.4083,5
2020-01-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,24157,82.1832,9
2020-01-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,2692,67.8678,1
2020-01-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,7672,77.7503,18
2020-01-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,821,91.3520,0
2020-01-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,4696,90.7581,0
2020-01-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,39729,83.4781,6
2020-01-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,28929,87.4555,0
2020-01-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,32355,85.7858,0
2020-01-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,12887,90.0520,0
2020-01-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,21344,78.5513,0
2020-01-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,13666,88.6946,0
2020-01-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,2611,93.5657,0
2020-01-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,40447,84.1768,13
2020-01-01,Y58,NHS England South East,X01,Other,Other,Part_2,100239,86.7537,17
2020-01-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,26368,81.7430,60
2020-01-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,25184,83.4578,21
2020-01-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,59098,74.6286,139
2020-01-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,29112,80.7743,7
2020-01-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,47136,80.5626,12
2020-01-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,22896,78.2451,7
2020-01-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,2581,66.1759,57
2020-01-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,5218,81.9471,7
2020-01-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,991,71.5439,1
2020-01-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,4556,90.9570,1
2020-01-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,21880,86.3254,8
2020-01-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,26542,82.1717,19
2020-01-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,21746,80.8608,1
2020-01-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,8290,85.5971,1
2020-01-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,11887,80.9708,0
2020-01-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,8502,85.2505,2
2020-01-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,1982,94.5510,0
2020-01-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,26016,81.7113,12
2020-01-01,Y59,NHS England South West,X01,Other,Other,Part_2,86133,84.0363,171
2020-01-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,50501,84.5647,11
2020-01-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,37401,85.1368,1
2020-01-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,81199,80.4690,96
2020-01-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,51290,78.5572,6
2020-01-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,65601,83.9286,1
2020-01-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,25058,82.4567,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,5026,88.8977,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,14883,75.8516,1
2020-01-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,1197,91.3116,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,6433,91.8700,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,28973,89.4971,6
2020-01-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,35157,86.9016,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,28654,88.1727,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,18279,88.0792,1
2020-01-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,19912,82.7893,2
2020-01-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,15199,88.9598,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4489,95.2773,0
2020-01-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,40509,88.3112,2
2020-01-01,Y60,NHS England North East and Yorkshire,X01,Other,Other,Part_2,150478,89.4922,11
2020-01-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,52758,80.2570,0
2020-01-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,44987,79.3296,0
2020-01-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,94714,82.8009,86
2020-01-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,55491,84.0371,0
2020-01-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,85795,85.1262,0
2020-01-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,24692,79.4711,0
2020-01-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,5890,68.5059,0
2020-01-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,6293,81.6304,0
2020-01-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,1219,90.8121,0
2020-01-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,6827,89.6880,0
2020-01-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,43072,87.3305,0
2020-01-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,39375,86.9308,0
2020-01-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,41595,84.1015,0
2020-01-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,24034,83.5067,0
2020-01-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,25581,80.2705,0
2020-01-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,18205,89.2832,0
2020-01-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,3275,93.9847,0
2020-01-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,48630,86.3562,0
2020-01-01,Y61,NHS England Midlands,X01,Other,Other,Part_2,161642,88.2209,0
2020-01-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,33244,79.2023,32
2020-01-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,25413,77.1338,93
2020-01-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,51509,72.2612,77
2020-01-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,31040,83.0638,11
2020-01-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,44278,82.1130,38
2020-01-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,17383,77.7311,3
2020-01-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,983,90.0305,0
2020-01-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,4890,79.8569,0
2020-01-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,839,73.4207,0
2020-01-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,5520,87.3370,1
2020-01-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,22675,83.5193,2
2020-01-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,24482,89.7271,0
2020-01-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,28987,77.4520,0
2020-01-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,12908,87.1630,0
2020-01-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,13975,79.8283,4
2020-01-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,8906,84.1455,0
2020-01-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,1181,92.4640,0
2020-01-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,29214,81.5671,14
2020-01-01,Y62,NHS England East of England,X01,Other,Other,Part_2,72909,85.6177,15
2020-01-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,54943,79.8864,14
2020-01-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,34431,82.3589,1
2020-01-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,73996,82.9707,6
2020-01-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,43540,84.3248,1
2020-01-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,55479,83.3919,7
2020-01-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,27256,75.2165,8
2020-01-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,8315,82.6458,0
2020-01-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,9675,73.4367,23
2020-01-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,1785,74.7339,0
2020-01-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,10960,80.3558,0
2020-01-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,34320,85.6672,0
2020-01-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,26815,88.6332,0
2020-01-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,31434,81.8795,0
2020-01-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,14289,90.0133,0
2020-01-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,20288,81.2401,0
2020-01-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,10672,87.1533,0
2020-01-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,2379,94.7877,0
2020-01-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,43323,83.0690,3
2020-01-01,Y63,NHS England North West,X01,Other,Other,Part_2,128215,85.6569,3
2020-02-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,48081,76.6769,63
2020-02-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,39614,83.0439,3
2020-02-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,68901,77.3603,87
2020-02-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,57853,77.7107,15
2020-02-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,68839,86.3958,17
2020-02-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,27673,81.0754,3
2020-02-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,10407,79.1967,4
2020-02-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,6855,74.5150,2
2020-02-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,1865,89.7051,1
2020-02-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,4923,90.5342,0
2020-02-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,37972,85.0969,16
2020-02-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,42678,85.4093,3
2020-02-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,40333,84.9776,3
2020-02-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,23379,90.7823,2
2020-02-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,29707,82.2735,3
2020-02-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,17148,84.8495,1
2020-02-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,3076,94.5059,0
2020-02-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,56530,82.2714,24
2020-02-01,Q71,NHS England London,X01,Other,Other,Part_2,231472,83.9073,203
2020-02-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,59042,84.5043,17
2020-02-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,36640,82.2926,56
2020-02-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,95671,81.3726,9
2020-02-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,51834,77.2196,34
2020-02-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,73606,81.2896,12
2020-02-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,24473,82.4092,8
2020-02-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,2694,65.5902,3
2020-02-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,7421,76.4183,19
2020-02-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,810,88.7654,0
2020-02-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,4405,89.5346,0
2020-02-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,39897,83.2393,3
2020-02-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,30336,87.6879,3
2020-02-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,31687,85.5935,1
2020-02-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,13058,89.4164,0
2020-02-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,21264,78.3061,1
2020-02-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,13663,87.4771,0
2020-02-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,2391,94.7302,0
2020-02-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,40753,84.0723,7
2020-02-01,Y58,NHS England South East,X01,Other,Other,Part_2,100411,86.5493,13
2020-02-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,26202,81.0320,56
2020-02-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,25083,83.0762,15
2020-02-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,58447,73.9935,126
2020-02-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,30151,80.8298,15
2020-02-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,46917,80.6424,16
2020-02-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,22987,78.2877,17
2020-02-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,2554,64.2913,66
2020-02-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,5129,81.2049,10
2020-02-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,975,71.0769,0
2020-02-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,4572,89.8950,1
2020-02-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,21380,85.2806,9
2020-02-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,26763,81.4184,21
2020-02-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,21269,80.5915,3
2020-02-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,8886,85.1677,2
2020-02-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,11846,79.3432,1
2020-02-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,8536,84.3486,0
2020-02-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,2106,94.3495,0
2020-02-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,26122,81.7778,10
2020-02-01,Y59,NHS England South West,X01,Other,Other,Part_2,86810,83.6194,135
2020-02-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,51172,84.8765,9
2020-02-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,37313,84.8096,2
2020-02-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,81212,79.8527,95
